Ticker,Nama,Type,Region,Sector Yahoo,Industry Yahoo,Sektor IHSG
KREN.JK,Quantum Clovera Investama Tbk.,Stock,Indonesia,Financial Services,Asset Management,7. Finance
KRYA.JK,Bangun Karya Perkasa Jaya Tbk.,Stock,Indonesia,Industrials,Engineering & Construction,10. Infrastructure
KUAS.JK,Ace Oldfields Tbk.,Stock,Indonesia,Industrials,Building Products & Equipment,3. Industrials
LABA.JK,Green Power Group Tbk.,Stock,Indonesia,Basic Materials,Steel,2. Basic Materials
LABS.JK,UBC Medical Indonesia Tbk.,Stock,Indonesia,Healthcare,Medical Devices,6. Healthcare
LAJU.JK,Jasa Berdikari Logistics Tbk.,Stock,Indonesia,Industrials,Integrated Freight & Logistics,11. Transportation
LAND.JK,Trimitra Propertindo Tbk.,Stock,Indonesia,Real Estate,Real Estate Services,8. Property
LAPD.JK,Leyand International Tbk.,Stock,Indonesia,,,Unknown
LCGP.JK,Eureka Prima Jakarta Tbk.,Stock,Indonesia,,,Unknown
LCKM.JK,LCK Global Kedaton Tbk.,Stock,Indonesia,Communication Services,Telecom Services,10. Infrastructure
LEAD.JK,Logindo Samudramakmur Tbk.,Stock,Indonesia,Industrials,Marine Shipping,11. Transportation
LFLO.JK,Imago Mulia Persada Tbk.,Stock,Indonesia,Consumer Cyclical,"Furnishings, Fixtures & Appliances",5. Non Primer
LIFE.JK,MSIG Life Insurance Indonesia,Stock,Indonesia,Financial Services,Insurance - Life,7. Finance
LINK.JK,Link Net Tbk.,Stock,Indonesia,Communication Services,Telecom Services,10. Infrastructure
LION.JK,Lion Metal Works Tbk.,Stock,Indonesia,Industrials,Business Equipment & Supplies,3. Industrials
LIVE.JK,Homeco Victoria Makmur Tbk.,Stock,Indonesia,Consumer Cyclical,"Furnishings, Fixtures & Appliances",5. Non Primer
LMAS.JK,Limas Indonesia Makmur Tbk,Stock,Indonesia,,,Unknown
LMAX.JK,Lupromax Pelumas Indonesia Tbk,Stock,Indonesia,Energy,Oil & Gas Refining & Marketing,1. Energy
LMPI.JK,Langgeng Makmur Industri Tbk.,Stock,Indonesia,Consumer Cyclical,"Furnishings, Fixtures & Appliances",5. Non Primer
LMSH.JK,Lionmesh Prima Tbk.,Stock,Indonesia,Industrials,Metal Fabrication,3. Industrials
LOPI.JK,Logisticsplus International Tb,Stock,Indonesia,Industrials,Integrated Freight & Logistics,11. Transportation
LPCK.JK,Lippo Cikarang Tbk,Stock,Indonesia,Real Estate,Real Estate - Development,8. Property
LPGI.JK,Lippo General Insurance Tbk.,Stock,Indonesia,Financial Services,Insurance - Diversified,7. Finance
LPIN.JK,Multi Prima Sejahtera Tbk,Stock,Indonesia,Consumer Cyclical,Auto Parts,5. Non Primer
LPKR.JK,Lippo Karawaci Tbk.,Stock,Indonesia,Healthcare,Medical Care Facilities,6. Healthcare
LPLI.JK,Star Pacific Tbk,Stock,Indonesia,Real Estate,Real Estate Services,8. Property
LPPF.JK,Matahari Department Store Tbk.,Stock,Indonesia,Consumer Cyclical,Department Stores,5. Non Primer
LPPS.JK,Lenox Pasifik Investama Tbk.,Stock,Indonesia,Financial Services,Capital Markets,7. Finance
LRNA.JK,Eka Sari Lorena Transport Tbk.,Stock,Indonesia,Industrials,Railroads,11. Transportation
LSIP.JK,PP London Sumatra Indonesia Tb,Stock,Indonesia,Consumer Defensive,Farm Products,4. Konsumen Primer
LTLS.JK,Lautan Luas Tbk.,Stock,Indonesia,Basic Materials,Specialty Chemicals,2. Basic Materials
LUCK.JK,Sentral Mitra Informatika Tbk.,Stock,Indonesia,Technology,Computer Hardware,9. Technology
LUCY.JK,Lima Dua Lima Tiga Tbk.,Stock,Indonesia,Consumer Cyclical,Restaurants,5. Non Primer
MABA.JK,Marga Abhinaya Abadi Tbk.,Stock,Indonesia,,,Unknown
MAGP.JK,Multi Agro Gemilang Plantation,Stock,Indonesia,,,Unknown
MAHA.JK,Mandiri Herindo Adiperkasa Tbk,Stock,Indonesia,Industrials,Trucking,11. Transportation
MAIN.JK,Malindo Feedmill Tbk.,Stock,Indonesia,Consumer Defensive,Packaged Foods,4. Konsumen Primer
MAMI.JK,Mas Murni Indonesia Tbk,Stock,Indonesia,,,Unknown
MANG.JK,Manggung Polahraya Tbk.,Stock,Indonesia,Industrials,Engineering & Construction,10. Infrastructure
MAPA.JK,Map Aktif Adiperkasa Tbk.,Stock,Indonesia,Consumer Cyclical,Specialty Retail,5. Non Primer
MAPB.JK,MAP Boga Adiperkasa Tbk.,Stock,Indonesia,Consumer Cyclical,Restaurants,5. Non Primer
MAPI.JK,Mitra Adiperkasa Tbk.,Stock,Indonesia,Consumer Cyclical,Department Stores,5. Non Primer
MARI.JK,Mahaka Radio Integra Tbk.,Stock,Indonesia,Communication Services,Broadcasting,10. Infrastructure
MARK.JK,Mark Dynamics Indonesia Tbk.,Stock,Indonesia,Healthcare,Medical Instruments & Supplies,6. Healthcare
MASA.JK,Multistrada Arah Sarana Tbk.,Stock,Indonesia,,,Unknown
MASB.JK,Bank Multiarta Sentosa Tbk.,Stock,Indonesia,Financial Services,Banks - Regional,7. Finance
MAXI.JK,Maxindo Karya Anugerah Tbk.,Stock,Indonesia,Consumer Defensive,Packaged Foods,4. Konsumen Primer
MAYA.JK,Bank Mayapada Internasional Tb,Stock,Indonesia,Financial Services,Banks - Regional,7. Finance
MBAP.JK,Mitrabara Adiperdana Tbk.,Stock,Indonesia,Energy,Thermal Coal,1. Energy
MBMA.JK,Merdeka Battery Materials Tbk.,Stock,Indonesia,Basic Materials,Other Precious Metals & Mining,2. Basic Materials
MBSS.JK,Mitrabahtera Segara Sejati Tbk,Stock,Indonesia,Industrials,Marine Shipping,11. Transportation
MBTO.JK,Martina Berto Tbk.,Stock,Indonesia,Consumer Defensive,Household & Personal Products,4. Konsumen Primer
MCAS.JK,M Cash Integrasi Tbk.,Stock,Indonesia,Industrials,Business Equipment & Supplies,3. Industrials
MCOL.JK,Prima Andalan Mandiri Tbk.,Stock,Indonesia,Energy,Thermal Coal,1. Energy
MCOR.JK,Bank China Construction Bank I,Stock,Indonesia,Financial Services,Banks - Regional,7. Finance
MDIA.JK,Intermedia Capital Tbk.,Stock,Indonesia,Communication Services,Broadcasting,10. Infrastructure
MDKA.JK,Merdeka Copper Gold Tbk.,Stock,Indonesia,Basic Materials,Other Industrial Metals & Mining,2. Basic Materials
MDKI.JK,Emdeki Utama Tbk.,Stock,Indonesia,Basic Materials,Specialty Chemicals,2. Basic Materials
MDLN.JK,Modernland Realty Tbk.,Stock,Indonesia,Real Estate,Real Estate - Development,8. Property
MDRN.JK,Modern Internasional Tbk.,Stock,Indonesia,Industrials,Business Equipment & Supplies,3. Industrials
MEDC.JK,Medco Energi Internasional Tbk,Stock,Indonesia,Energy,Oil & Gas E&P,1. Energy
MEDS.JK,Hetzer Medical Indonesia Tbk.,Stock,Indonesia,Healthcare,Medical Instruments & Supplies,6. Healthcare
MEGA.JK,Bank Mega Tbk.,Stock,Indonesia,Financial Services,Banks - Regional,7. Finance
MEJA.JK,Harta Djaya Karya Tbk.,Stock,Indonesia,Industrials,Engineering & Construction,10. Infrastructure
MENN.JK,Menn Teknologi Indonesia Tbk.,Stock,Indonesia,Industrials,Electrical Equipment & Parts,3. Industrials
MERK.JK,Merck Tbk.,Stock,Indonesia,Healthcare,Drug Manufacturers - Specialty & Generic,6. Healthcare
META.JK,Nusantara Infrastructure Tbk.,Stock,Indonesia,,,Unknown
MFIN.JK,Mandala Multifinance Tbk.,Stock,Indonesia,,,Unknown
MFMI.JK,Multifiling Mitra Indonesia Tb,Stock,Indonesia,Industrials,Specialty Business Services,3. Industrials
MGLV.JK,Panca Anugrah Wisesa Tbk.,Stock,Indonesia,Consumer Cyclical,"Furnishings, Fixtures & Appliances",5. Non Primer
MGNA.JK,Magna Investama Mandiri Tbk.,Stock,Indonesia,Financial Services,Credit Services,7. Finance
MGRO.JK,Mahkota Group Tbk.,Stock,Indonesia,Consumer Defensive,Packaged Foods,4. Konsumen Primer
MHKI.JK,Multi Hanna Kreasindo Tbk.,Stock,Indonesia,Industrials,Waste Management,3. Industrials
MICE.JK,Multi Indocitra Tbk.,Stock,Indonesia,Consumer Defensive,Household & Personal Products,4. Konsumen Primer
MIDI.JK,Midi Utama Indonesia Tbk.,Stock,Indonesia,Consumer Defensive,Grocery Stores,4. Konsumen Primer
MIKA.JK,Mitra Keluarga Karyasehat Tbk.,Stock,Indonesia,Healthcare,Medical Care Facilities,6. Healthcare
MINA.JK,Sanurhasta Mitra Tbk.,Stock,Indonesia,Consumer Cyclical,Lodging,5. Non Primer
MIRA.JK,Mitra International Resources,Stock,Indonesia,Energy,Oil & Gas Equipment & Services,1. Energy
MITI.JK,Mitra Investindo Tbk.,Stock,Indonesia,Industrials,Marine Shipping,11. Transportation
MKAP.JK,Multikarya Asia Pasifik Raya T,Stock,Indonesia,Energy,Oil & Gas Equipment & Services,1. Energy
MKNT.JK,Mitra Komunikasi Nusantara Tbk,Stock,Indonesia,Technology,Communication Equipment,9. Technology
MKPI.JK,Metropolitan Kentjana Tbk.,Stock,Indonesia,Real Estate,Real Estate Services,8. Property
MKTR.JK,Menthobi Karyatama Raya Tbk.,Stock,Indonesia,Consumer Defensive,Farm Products,4. Konsumen Primer
MLPT.JK,Multipolar Technology Tbk.,Stock,Indonesia,Technology,Information Technology Services,9. Technology
MLBI.JK,Multi Bintang Indonesia Tbk.,Stock,Indonesia,Consumer Defensive,Beverages - Brewers,4. Konsumen Primer
MLIA.JK,Mulia Industrindo Tbk,Stock,Indonesia,Industrials,Building Products & Equipment,3. Industrials
MLPL.JK,Multipolar Tbk.,Stock,Indonesia,Consumer Cyclical,Department Stores,5. Non Primer
MMIX.JK,Multi Medika Internasional Tbk,Stock,Indonesia,Healthcare,Pharmaceutical Retailers,6. Healthcare
MMLP.JK,Mega Manunggal Property Tbk.,Stock,Indonesia,Real Estate,Real Estate Services,8. Property
MNCN.JK,Media Nusantara Citra Tbk.,Stock,Indonesia,Communication Services,Advertising Agencies,10. Infrastructure
MOLI.JK,Madusari Murni Indah Tbk.,Stock,Indonesia,Basic Materials,Chemicals,2. Basic Materials
MORA.JK,Mora Telematika Indonesia Tbk.,Stock,Indonesia,Communication Services,Telecom Services,10. Infrastructure
PTMP.JK,Mitra Pack Tbk.,Stock,Indonesia,Industrials,Specialty Industrial Machinery,3. Industrials
MPIX.JK,Mitra Pedagang Indonesia Tbk.,Stock,Indonesia,Technology,Software - Infrastructure,9. Technology
MPMX.JK,Mitra Pinasthika Mustika Tbk.,Stock,Indonesia,Consumer Cyclical,Auto & Truck Dealerships,5. Non Primer
MPOW.JK,Megapower Makmur Tbk.,Stock,Indonesia,Utilities,Utilities - Independent Power Producers,10. Infrastructure
MPPA.JK,Matahari Putra Prima Tbk.,Stock,Indonesia,Consumer Cyclical,Department Stores,5. Non Primer
MPRO.JK,Maha Properti Indonesia Tbk.,Stock,Indonesia,Real Estate,Real Estate - Development,8. Property
MPXL.JK,MPX Logistics International Tb,Stock,Indonesia,Industrials,Trucking,11. Transportation
PTMR.JK,Master Print Tbk.,Stock,Indonesia,Consumer Cyclical,Packaging & Containers,5. Non Primer
MRAT.JK,Mustika Ratu Tbk.,Stock,Indonesia,Consumer Defensive,Household & Personal Products,4. Konsumen Primer
MREI.JK,Maskapai Reasuransi Indonesia,Stock,Indonesia,Financial Services,Insurance - Reinsurance,7. Finance
MSIE.JK,Multisarana Intan Eduka Tbk.,Stock,Indonesia,Real Estate,Real Estate Services,8. Property
MSIN.JK,MNC Digital Entertainment Tbk.,Stock,Indonesia,Communication Services,Entertainment,10. Infrastructure
MSJA.JK,Multi Spunindo Jaya Tbk.,Stock,Indonesia,Consumer Cyclical,Textile Manufacturing,5. Non Primer
MSKY.JK,MNC Sky Vision Tbk.,Stock,Indonesia,Communication Services,Entertainment,10. Infrastructure
MSTI.JK,Mastersystem Infotama Tbk.,Stock,Indonesia,Technology,Information Technology Services,9. Technology
MTDL.JK,Metrodata Electronics Tbk.,Stock,Indonesia,Technology,Electronics & Computer Distribution,9. Technology
MTEL.JK,Dayamitra Telekomunikasi Tbk.,Stock,Indonesia,Communication Services,Telecom Services,10. Infrastructure
MTFN.JK,Capitalinc Investment Tbk.,Stock,Indonesia,Energy,Oil & Gas E&P,1. Energy
MTLA.JK,Metropolitan Land Tbk.,Stock,Indonesia,Real Estate,Real Estate Services,8. Property
MTMH.JK,Murni Sadar Tbk.,Stock,Indonesia,Healthcare,Medical Care Facilities,6. Healthcare
MTPS.JK,Meta Epsi Tbk.,Stock,Indonesia,Industrials,Engineering & Construction,10. Infrastructure
MTRA.JK,Mitra Pemuda Tbk.,Stock,Indonesia,,,Unknown
MTSM.JK,Metro Realty Tbk.,Stock,Indonesia,Real Estate,Real Estate Services,8. Property
MTWI.JK,Malacca Trust Wuwungan Insuran,Stock,Indonesia,Financial Services,Insurance - Diversified,7. Finance
MUTU.JK,Mutuagung Lestari Tbk.,Stock,Indonesia,Industrials,Specialty Business Services,3. Industrials
MYOH.JK,Samindo Resources Tbk.,Stock,Indonesia,Energy,Thermal Coal,1. Energy
MYOR.JK,Mayora Indah Tbk.,Stock,Indonesia,Consumer Defensive,Packaged Foods,4. Konsumen Primer
MYRX.JK,Hanson International Tbk.,Stock,Indonesia,,,Unknown
MYTX.JK,Asia Pacific Investama Tbk.,Stock,Indonesia,Consumer Cyclical,Textile Manufacturing,5. Non Primer
NAIK.JK,Adiwarna Anugerah Abadi Tbk.,Stock,Indonesia,Basic Materials,Building Materials,2. Basic Materials
NANO.JK,Nanotech Indonesia Global Tbk.,Stock,Indonesia,Healthcare,Medical Devices,6. Healthcare
NASA.JK,Andalan Perkasa Abadi Tbk.,Stock,Indonesia,Real Estate,Real Estate - Development,8. Property
NASI.JK,Wahana Inti Makmur Tbk.,Stock,Indonesia,Consumer Defensive,Farm Products,4. Konsumen Primer
NATO.JK,Surya Permata Andalan Tbk.,Stock,Indonesia,Consumer Cyclical,Lodging,5. Non Primer
NAYZ.JK,Hassana Boga Sejahtera Tbk.,Stock,Indonesia,Consumer Defensive,Packaged Foods,4. Konsumen Primer
NCKL.JK,Trimegah Bangun Persada Tbk.,Stock,Indonesia,Basic Materials,Other Industrial Metals & Mining,2. Basic Materials
NELY.JK,Pelayaran Nelly Dwi Putri Tbk.,Stock,Indonesia,Industrials,Marine Shipping,11. Transportation
NEST.JK,Esta Indonesia Tbk.,Stock,Indonesia,Consumer Defensive,Farm Products,4. Konsumen Primer
NETV.JK,Net Visi Media Tbk.,Stock,Indonesia,Communication Services,Broadcasting,10. Infrastructure
NFCX.JK,NFC Indonesia Tbk.,Stock,Indonesia,Communication Services,Internet Content & Information,10. Infrastructure
NICE.JK,Adhi Kartiko Pratama Tbk.,Stock,Indonesia,Basic Materials,Other Industrial Metals & Mining,2. Basic Materials
NICK.JK,Charnic Capital Tbk.,Stock,Indonesia,Real Estate,Real Estate Services,8. Property
NICL.JK,PAM Mineral Tbk.,Stock,Indonesia,Basic Materials,Other Industrial Metals & Mining,2. Basic Materials
NIKL.JK,Pelat Timah Nusantara Tbk.,Stock,Indonesia,Industrials,Metal Fabrication,3. Industrials
NINE.JK,Techno9 Indonesia Tbk.,Stock,Indonesia,Technology,Information Technology Services,9. Technology
NIPS.JK,Nipress Tbk.,Stock,Indonesia,,,Unknown
NIRO.JK,City Retail Developments Tbk.,Stock,Indonesia,Real Estate,Real Estate Services,8. Property
NISP.JK,Bank OCBC NISP Tbk.,Stock,Indonesia,Financial Services,Banks - Regional,7. Finance
NOBU.JK,Bank Nationalnobu Tbk.,Stock,Indonesia,Financial Services,Banks - Regional,7. Finance
NPGF.JK,Nusa Palapa Gemilang Tbk.,Stock,Indonesia,Basic Materials,Agricultural Inputs,2. Basic Materials
NRCA.JK,Nusa Raya Cia Tbk.,Stock,Indonesia,Industrials,Engineering & Construction,10. Infrastructure
NSSS.JK,Nusantara Sawit Sejahtera Tbk.,Stock,Indonesia,Consumer Defensive,Farm Products,4. Konsumen Primer
NTBK.JK,Nusatama Berkah Tbk.,Stock,Indonesia,Industrials,Farm & Heavy Construction Machinery,3. Industrials
NUSA.JK,Sinergi Megah Internusa Tbk.,Stock,Indonesia,,,Unknown
NZIA.JK,Nusantara Almazia Tbk.,Stock,Indonesia,Real Estate,Real Estate - Development,8. Property
OASA.JK,Maharaksa Biru Energi Tbk.,Stock,Indonesia,Utilities,Utilities - Renewable,10. Infrastructure
OBMD.JK,OBM Drilchem Tbk.,Stock,Indonesia,Basic Materials,Specialty Chemicals,2. Basic Materials
OCAP.JK,Onix Capital Tbk.,Stock,Indonesia,,,Unknown
OILS.JK,Indo Oil Perkasa Tbk.,Stock,Indonesia,Consumer Defensive,Packaged Foods,4. Konsumen Primer
OKAS.JK,Ancora Indonesia Resources Tbk,Stock,Indonesia,Basic Materials,Specialty Chemicals,2. Basic Materials
OLIV.JK,Oscar Mitra Sukses Sejahtera T,Stock,Indonesia,Consumer Cyclical,"Furnishings, Fixtures & Appliances",5. Non Primer
OMED.JK,Jayamas Medica Industri Tbk.,Stock,Indonesia,Healthcare,Medical Instruments & Supplies,6. Healthcare
OMRE.JK,Indonesia Prima Property Tbk,Stock,Indonesia,Real Estate,Real Estate Services,8. Property
OPMS.JK,Oima Prima Metal Sinergi Tbk,Stock,Indonesia,Industrials,Waste Management,3. Industrials
PACK.JK,Solusi Kemasan Digital Tbk.,Stock,Indonesia,Consumer Cyclical,Packaging & Containers,5. Non Primer
PADA.JK,Personel Alih Daya Tbk.,Stock,Indonesia,Industrials,Staffing & Employment Services,3. Industrials
PADI.JK,Minna Padi Investama Sekuritas,Stock,Indonesia,Financial Services,Capital Markets,7. Finance
PALM.JK,Provident Investasi Bersama Tb,Stock,Indonesia,Financial Services,Asset Management,7. Finance
PAMG.JK,Bima Sakti Pertiwi Tbk.,Stock,Indonesia,Real Estate,Real Estate - Diversified,8. Property
PANI.JK,Pantai Indah Kapuk Dua Tbk.,Stock,Indonesia,Real Estate,Real Estate - Development,8. Property
PANR.JK,Panorama Sentrawisata Tbk.,Stock,Indonesia,Consumer Cyclical,Travel Services,5. Non Primer
PANS.JK,Panin Sekuritas Tbk.,Stock,Indonesia,Financial Services,Capital Markets,7. Finance
PART.JK,Cipta Perdana Lancar Tbk.,Stock,Indonesia,Consumer Cyclical,Auto Parts,5. Non Primer
PBID.JK,Panca Budi Idaman Tbk.,Stock,Indonesia,Consumer Cyclical,Packaging & Containers,5. Non Primer
PBRX.JK,Pan Brothers Tbk.,Stock,Indonesia,Consumer Cyclical,Apparel Manufacturing,5. Non Primer
PBSA.JK,Paramita Bangun Sarana Tbk.,Stock,Indonesia,Industrials,Engineering & Construction,10. Infrastructure
PCAR.JK,Prima Cakrawala Abadi Tbk.,Stock,Indonesia,Consumer Defensive,Packaged Foods,4. Konsumen Primer
PDES.JK,Destinasi Tirta Nusantara Tbk,Stock,Indonesia,Consumer Cyclical,Travel Services,5. Non Primer
PDPP.JK,Primadaya Plastisindo Tbk.,Stock,Indonesia,Consumer Cyclical,Packaging & Containers,5. Non Primer
PEGE.JK,Panca Global Kapital Tbk.,Stock,Indonesia,Financial Services,Capital Markets,7. Finance
PEHA.JK,Phapros Tbk.,Stock,Indonesia,Healthcare,Drug Manufacturers - Specialty & Generic,6. Healthcare
PEVE.JK,Penta Valent Tbk.,Stock,Indonesia,Healthcare,Pharmaceutical Retailers,6. Healthcare
PGAS.JK,Perusahaan Gas Negara Tbk.,Stock,Indonesia,Utilities,Utilities - Regulated Gas,10. Infrastructure
PGEO.JK,Pertamina Geothermal Energy Tb,Stock,Indonesia,Utilities,Utilities - Renewable,10. Infrastructure
PGJO.JK,Tourindo Guide Indonesia Tbk.,Stock,Indonesia,Consumer Cyclical,Travel Services,5. Non Primer
PGLI.JK,Pembangunan Graha Lestari Inda,Stock,Indonesia,Consumer Cyclical,Lodging,5. Non Primer
PGUN.JK,Pradiksi Gunatama Tbk.,Stock,Indonesia,Consumer Defensive,Farm Products,4. Konsumen Primer
PICO.JK,Pelangi Indah Canindo Tbk,Stock,Indonesia,Consumer Cyclical,Packaging & Containers,5. Non Primer
PIPA.JK,Multi Makmur Lemindo Tbk.,Stock,Indonesia,Industrials,Building Products & Equipment,3. Industrials
PJAA.JK,Pembangunan Jaya Ancol Tbk.,Stock,Indonesia,Consumer Cyclical,Leisure,5. Non Primer
PKPK.JK,Perdana Karya Perkasa Tbk,Stock,Indonesia,Industrials,Engineering & Construction,10. Infrastructure
PLAN.JK,Planet Properindo Jaya Tbk.,Stock,Indonesia,Consumer Cyclical,Lodging,5. Non Primer
PLAS.JK,Polaris Investama Tbk,Stock,Indonesia,,,Unknown
PLIN.JK,Plaza Indonesia Realty Tbk.,Stock,Indonesia,Real Estate,Real Estate Services,8. Property
PMJS.JK,Putra Mandiri Jembar Tbk.,Stock,Indonesia,Consumer Cyclical,Auto & Truck Dealerships,5. Non Primer
PMMP.JK,Panca Mitra Multiperdana Tbk.,Stock,Indonesia,Consumer Defensive,Packaged Foods,4. Konsumen Primer
PNBN.JK,Bank Pan Indonesia Tbk,Stock,Indonesia,Financial Services,Banks - Regional,7. Finance
PNBS.JK,Bank Panin Dubai Syariah Tbk.,Stock,Indonesia,Financial Services,Banks - Regional,7. Finance
PNGO.JK,Pinago Utama Tbk.,Stock,Indonesia,Consumer Defensive,Farm Products,4. Konsumen Primer
PNIN.JK,Paninvest Tbk.,Stock,Indonesia,Financial Services,Insurance - Life,7. Finance
PNLF.JK,Panin Financial Tbk.,Stock,Indonesia,Financial Services,Banks - Regional,7. Finance
PNSE.JK,Pudjiadi & Sons Tbk.,Stock,Indonesia,Consumer Cyclical,Resorts & Casinos,5. Non Primer
POLA.JK,Pool Advista Finance Tbk.,Stock,Indonesia,Financial Services,Credit Services,7. Finance
POLI.JK,Pollux Hotels Group Tbk.,Stock,Indonesia,Real Estate,Real Estate - Development,8. Property
POLL.JK,Pollux Properties Indonesia Tb,Stock,Indonesia,Real Estate,Real Estate - Development,8. Property
POLU.JK,Golden Flower Tbk.,Stock,Indonesia,Consumer Cyclical,Apparel Manufacturing,5. Non Primer
POLY.JK,Asia Pacific Fibers Tbk,Stock,Indonesia,Basic Materials,Specialty Chemicals,2. Basic Materials
POOL.JK,Pool Advista Indonesia Tbk.,Stock,Indonesia,,,Unknown
PORT.JK,Nusantara Pelabuhan Handal Tbk,Stock,Indonesia,Industrials,Marine Shipping,11. Transportation
POSA.JK,Bliss Properti Indonesia Tbk.,Stock,Indonesia,,,Unknown
POWR.JK,Cikarang Listrindo Tbk.,Stock,Indonesia,Utilities,Utilities - Independent Power Producers,10. Infrastructure
PTPP.JK,PP (Persero) Tbk.,Stock,Indonesia,Industrials,Engineering & Construction,10. Infrastructure
PPGL.JK,Prima Globalindo Logistik Tbk.,Stock,Indonesia,Industrials,Integrated Freight & Logistics,11. Transportation
PPRE.JK,PP Presisi Tbk.,Stock,Indonesia,Industrials,Engineering & Construction,10. Infrastructure
PPRI.JK,Paperocks Indonesia Tbk.,Stock,Indonesia,Consumer Cyclical,Packaging & Containers,5. Non Primer
PPRO.JK,PP Properti Tbk.,Stock,Indonesia,Real Estate,Real Estate - Development,8. Property
PRAS.JK,Prima Alloy Steel Universal Tb,Stock,Indonesia,,,Unknown
PRAY.JK,Famon Awal Bros Sedaya Tbk.,Stock,Indonesia,Healthcare,Medical Care Facilities,6. Healthcare
PRDA.JK,Prodia Widyahusada Tbk.,Stock,Indonesia,Healthcare,Diagnostics & Research,6. Healthcare
PRIM.JK,Royal Prima Tbk.,Stock,Indonesia,Healthcare,Medical Care Facilities,6. Healthcare
PTPS.JK,Pulau Subur Tbk.,Stock,Indonesia,Consumer Defensive,Farm Products,4. Konsumen Primer
PSAB.JK,J Resources Asia Pasifik Tbk.,Stock,Indonesia,Basic Materials,Gold,2. Basic Materials
PSDN.JK,Prasidha Aneka Niaga Tbk,Stock,Indonesia,Consumer Defensive,Packaged Foods,4. Konsumen Primer
PSGO.JK,Palma Serasih Tbk.,Stock,Indonesia,Consumer Defensive,Farm Products,4. Konsumen Primer
PSKT.JK,Red Planet Indonesia Tbk.,Stock,Indonesia,Consumer Cyclical,Lodging,5. Non Primer
PSSI.JK,IMC Pelita Logistik Tbk.,Stock,Indonesia,Industrials,Marine Shipping,11. Transportation
PUDP.JK,Pudjiadi Prestige Tbk.,Stock,Indonesia,Real Estate,Real Estate Services,8. Property
PURA.JK,Putra Rajawali Kencana Tbk.,Stock,Indonesia,Industrials,Trucking,11. Transportation
PURE.JK,Trinitan Metals and Minerals T,Stock,Indonesia,,,Unknown
PURI.JK,Puri Global Sukses Tbk.,Stock,Indonesia,Real Estate,Real Estate - Development,8. Property
PTPW.JK,Pratama Widya Tbk.,Stock,Indonesia,Industrials,Engineering & Construction,10. Infrastructure
PWON.JK,Pakuwon Jati Tbk.,Stock,Indonesia,Real Estate,Real Estate - Diversified,8. Property
PYFA.JK,Pyridam Farma Tbk,Stock,Indonesia,Healthcare,Drug Manufacturers - Specialty & Generic,6. Healthcare
PZZA.JK,Sarimelati Kencana Tbk.,Stock,Indonesia,Consumer Cyclical,Restaurants,5. Non Primer
RAAM.JK,Tripar Multivision Plus Tbk.,Stock,Indonesia,Communication Services,Entertainment,10. Infrastructure
RAFI.JK,Sari Kreasi Boga Tbk.,Stock,Indonesia,Consumer Cyclical,Restaurants,5. Non Primer
RAJA.JK,Rukun Raharja Tbk.,Stock,Indonesia,Utilities,Utilities - Regulated Gas,10. Infrastructure
RALS.JK,Ramayana Lestari Sentosa Tbk.,Stock,Indonesia,Consumer Cyclical,Department Stores,5. Non Primer
RANC.JK,Supra Boga Lestari Tbk.,Stock,Indonesia,Consumer Defensive,Grocery Stores,4. Konsumen Primer
RBMS.JK,Ristia Bintang Mahkotasejati T,Stock,Indonesia,Real Estate,Real Estate - Development,8. Property
RCCC.JK,Utama Radar Cahaya Tbk.,Stock,Indonesia,Industrials,Trucking,11. Transportation
RDTX.JK,Roda Vivatex Tbk,Stock,Indonesia,Real Estate,Real Estate Services,8. Property
REAL.JK,Repower Asia Indonesia Tbk.,Stock,Indonesia,Real Estate,Real Estate - Diversified,8. Property
RELF.JK,Graha Mitra Asia Tbk.,Stock,Indonesia,Real Estate,Real Estate - Development,8. Property
RELI.JK,Reliance Sekuritas Indonesia T,Stock,Indonesia,Financial Services,Capital Markets,7. Finance
RGAS.JK,Kian Santang Muliatama Tbk.,Stock,Indonesia,Energy,Oil & Gas Equipment & Services,1. Energy
RICY.JK,Ricky Putra Globalindo Tbk,Stock,Indonesia,Consumer Cyclical,Apparel Manufacturing,5. Non Primer
RIGS.JK,Rig Tenders Indonesia Tbk.,Stock,Indonesia,Industrials,Marine Shipping,11. Transportation
RIMO.JK,Rimo International Lestari Tbk,Stock,Indonesia,,,Unknown
RISE.JK,Jaya Sukses Makmur Sentosa Tbk,Stock,Indonesia,Real Estate,Real Estate - Development,8. Property
RMKE.JK,RMK Energy Tbk.,Stock,Indonesia,Energy,Thermal Coal,1. Energy
RMKO.JK,Royaltama Mulia Kontraktorindo,Stock,Indonesia,Energy,Thermal Coal,1. Energy
PTRO.JK,Petrosea Tbk.,Stock,Indonesia,Basic Materials,Other Industrial Metals & Mining,2. Basic Materials
ROCK.JK,Rockfields Properti Indonesia,Stock,Indonesia,Real Estate,Real Estate Services,8. Property
RODA.JK,Pikko Land Development Tbk.,Stock,Indonesia,Real Estate,Real Estate - Development,8. Property
RONY.JK,Aesler Grup Internasional Tbk.,Stock,Indonesia,Industrials,Engineering & Construction,10. Infrastructure
ROTI.JK,Nippon Indosari Corpindo Tbk.,Stock,Indonesia,Consumer Defensive,Packaged Foods,4. Konsumen Primer
